Driver,Team,Event,Year,LapTimeSeconds,TyreCompound,TyreAge,AirTemp,TrackTemp,TrackLength,RaceDistance,NumLaps,LapNumber,TopSpeed,AvgCornerSpeed,AvgCornerEntrySpeed,AvgCornerExitSpeed,AvgStraightSpeed,AvgStraightEntrySpeed,AvgStraightExitSpeed,ThrottleMean,ThrottleStdDev,BrakeMean,BrakeStdDev,DRSMean
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.768,HARD,19.0,14.4,20.1,5.807,307.471,53,18.0,308.0,147.808,178.2,178.0,257.7654320987654,278.2,256.2,70.05163043478261,39.185231154845695,0.19293478260869565,0.3951395105432044,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.5,HARD,20.0,14.4,20.1,5.807,307.471,53,19.0,309.0,146.96610169491527,180.0,159.2,257.0646551724138,276.6,257.0,70.92571428571429,38.85894219425968,0.19714285714285715,0.3984106780177654,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.363,HARD,21.0,14.4,20.0,5.807,307.471,53,20.0,310.0,142.55555555555554,176.0,164.2,258.80257510729615,277.0,257.6,69.72571428571429,39.03799004039242,0.22285714285714286,0.4167590291953878,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.208,HARD,22.0,14.4,20.0,5.807,307.471,53,21.0,308.0,140.8125,169.6,179.2,258.0924369747899,278.2,261.0,71.37142857142857,38.96290625525661,0.2,0.40057265598398384,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.356,HARD,23.0,14.5,20.0,5.807,307.471,53,22.0,311.0,147.18103448275863,172.4,161.2,261.53846153846155,278.6,262.8,70.24,39.52685206772674,0.20857142857142857,0.40686897884148415,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.118,HARD,24.0,14.5,19.9,5.807,307.471,53,23.0,310.0,146.73333333333332,174.8,181.8,258.3304721030043,279.4,259.0,71.07100591715977,39.357235368350345,0.21005917159763313,0.40795428998821237,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.232,HARD,25.0,14.4,19.6,5.807,307.471,53,24.0,309.0,142.74545454545455,176.0,166.4,257.201646090535,276.4,262.2,72.81303116147309,37.72363844976026,0.18980169971671387,0.3927007525073386,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.051,HARD,26.0,14.4,19.6,5.807,307.471,53,25.0,311.0,147.05042016806723,173.6,178.6,260.1409691629956,280.6,256.6,69.97687861271676,39.54845917696641,0.2023121387283237,0.40230549459665466,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,96.45,HARD,27.0,14.4,19.6,5.807,307.471,53,26.0,311.0,147.0738255033557,169.2,168.8,262.72477064220186,276.6,264.8,68.53405994550408,38.66972821815977,0.2452316076294278,0.43081177445510593,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.007,HARD,28.0,14.5,19.5,5.807,307.471,53,27.0,308.0,141.86363636363637,165.0,179.8,257.3966244725738,281.2,258.8,71.57348703170028,38.48965314311293,0.2017291066282421,0.40187049123145385,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,93.923,HARD,29.0,14.5,19.5,5.807,307.471,53,28.0,309.0,143.61061946902655,182.0,166.8,257.2685950413223,277.8,262.4,70.94647887323944,38.99775392266804,0.2112676056338028,0.40878395374610293,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.829,HARD,30.0,14.6,19.7,5.807,307.471,53,29.0,312.0,150.0241935483871,180.2,171.0,258.4718614718615,276.6,261.2,70.3943661971831,38.61678994097965,0.2140845070422535,0.410764677104824,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,94.101,HARD,31.0,14.6,19.7,5.807,307.471,53,30.0,308.0,141.76146788990826,172.2,173.2,257.78512396694214,279.0,261.8,69.92877492877493,39.73020511159234,0.21367521367521367,0.41048528414325464,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,93.889,HARD,32.0,14.6,19.5,5.807,307.471,53,31.0,310.0,140.18446601941747,182.2,172.6,258.3172690763052,281.8,262.8,72.04829545454545,38.6825851029716,0.19886363636363635,0.3997133782734633,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.908,MEDIUM,2.0,14.5,19.5,5.807,307.471,53,34.0,308.0,145.53333333333333,180.4,160.2,257.16153846153844,281.0,266.2,72.85479452054794,37.962506955771545,0.2,0.4005490736970446,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.84,MEDIUM,3.0,14.5,19.4,5.807,307.471,53,35.0,312.0,143.3577981651376,167.4,175.8,258.03478260869565,281.6,261.6,70.25368731563422,39.23552696982881,0.19469026548672566,0.39654738659610594,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.782,MEDIUM,4.0,14.4,19.3,5.807,307.471,53,36.0,309.0,143.4742268041237,172.8,169.8,258.4105691056911,283.6,263.8,72.31486880466473,38.33775695944623,0.20116618075801748,0.4014576275140029,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.681,MEDIUM,5.0,14.5,19.2,5.807,307.471,53,37.0,311.0,147.1359223300971,176.6,166.6,257.86831275720164,280.2,266.4,71.54913294797687,38.936427738599015,0.18786127167630057,0.3911670288595192,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.736,MEDIUM,6.0,14.5,19.2,5.807,307.471,53,38.0,309.0,141.63725490196077,182.8,167.8,257.55785123966945,282.0,264.0,73.10174418604652,37.69849077697252,0.18895348837209303,0.3920419120503857,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.767,MEDIUM,7.0,14.5,19.2,5.807,307.471,53,39.0,309.0,141.18,178.6,164.4,259.0163934426229,279.2,263.8,72.66279069767442,38.45617261265574,0.18604651162790697,0.3897110511259849,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.519,MEDIUM,8.0,14.5,19.4,5.807,307.471,53,40.0,309.0,142.94949494949495,170.8,179.6,259.9504132231405,279.6,265.8,73.3225806451613,37.81823852436003,0.1935483870967742,0.3956595627096195,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.445,MEDIUM,9.0,14.5,19.4,5.807,307.471,53,41.0,309.0,141.5,172.6,179.8,260.1877551020408,279.8,264.8,72.66956521739131,37.94320765404338,0.18840579710144928,0.3916038250327101,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.258,MEDIUM,10.0,14.5,19.4,5.807,307.471,53,42.0,308.0,139.0421052631579,171.0,161.8,258.9879518072289,280.2,262.6,72.50290697674419,38.772341329435456,0.19186046511627908,0.3943375051105452,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.474,MEDIUM,11.0,14.5,19.4,5.807,307.471,53,43.0,309.0,145.2,186.2,174.8,260.53526970954357,284.8,262.8,73.72727272727273,37.63656061846201,0.17888563049853373,0.38381972077736703,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.186,MEDIUM,12.0,14.5,19.4,5.807,307.471,53,44.0,312.0,143.66666666666666,180.8,177.2,259.3577235772358,284.2,254.6,72.44057971014493,38.42983003959635,0.2,0.40058097343617033,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.309,MEDIUM,13.0,14.5,19.4,5.807,307.471,53,45.0,309.0,139.60576923076923,183.6,180.8,259.1142857142857,282.0,266.6,72.49856733524355,38.63062812039246,0.18624641833810887,0.38986433983031876,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.542,MEDIUM,14.0,14.6,19.4,5.807,307.471,53,46.0,311.0,142.92592592592592,177.6,184.2,259.1774891774892,282.2,259.8,72.78761061946902,37.70967841349376,0.17699115044247787,0.3822253857131729,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.272,MEDIUM,15.0,14.6,19.2,5.807,307.471,53,47.0,310.0,144.02,186.0,181.0,260.39525691699606,283.4,264.8,74.03966005665723,37.48247487308413,0.1954674220963173,0.3971229911506482,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,91.967,MEDIUM,16.0,14.5,19.2,5.807,307.471,53,48.0,314.0,141.2621359223301,175.2,181.2,261.5884773662551,283.0,268.0,72.90462427745665,37.77376793187922,0.19653179190751446,0.39795068571584,0.0
OCO,Haas F1 Team,Japanese Grand Prix,2025,92.44,MEDIUM,17.0,14.6,19.4,5.807,307.471,53,49.0,314.0,140.5142857142857,179.4,174.0,260.1209677419355,282.0,264.2,72.35694050991502,38.4210016512539,0.20396600566572237,0.40351596648055776,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.699,HARD,11.0,14.3,20.2,5.807,307.471,53,11.0,312.0,145.80165289256198,173.4,172.8,257.8523206751055,280.2,254.4,68.15083798882682,42.23078698110783,0.19273743016759776,0.39500068190713666,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.642,HARD,17.0,14.4,20.0,5.807,307.471,53,17.0,309.0,144.21008403361344,174.0,169.0,255.7219917012448,282.2,260.2,69.23333333333333,41.332553082161446,0.16666666666666666,0.37319668543103796,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.724,HARD,18.0,14.4,20.1,5.807,307.471,53,18.0,309.0,145.66129032258064,178.4,176.8,257.8230452674897,279.0,255.6,68.64305177111717,41.84639618558993,0.16621253405994552,0.37277952955691623,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.204,HARD,19.0,14.4,20.1,5.807,307.471,53,19.0,309.0,143.69827586206895,167.4,183.2,256.4230769230769,278.6,258.4,68.54285714285714,41.788211316038165,0.16857142857142857,0.3749089123921656,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.539,HARD,20.0,14.4,20.0,5.807,307.471,53,20.0,309.0,144.19130434782608,169.6,171.8,257.3220338983051,281.0,260.2,67.04558404558405,42.521701036236294,0.16809116809116809,0.374481054575609,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.372,HARD,21.0,14.4,20.0,5.807,307.471,53,21.0,309.0,141.25210084033614,173.8,178.4,257.6551724137931,280.2,262.0,68.84615384615384,41.49139987679692,0.150997150997151,0.3585572319216118,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.492,HARD,22.0,14.5,20.0,5.807,307.471,53,22.0,311.0,151.71428571428572,180.8,168.2,260.7913043478261,279.2,263.2,68.55873925501433,42.05743356347584,0.16332378223495703,0.3701915643138048,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,94.124,HARD,23.0,14.5,19.9,5.807,307.471,53,23.0,309.0,144.0909090909091,171.8,171.2,258.57575757575756,281.8,264.6,70.3900293255132,40.699874479489445,0.13196480938416422,0.3389498643202032,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,93.799,HARD,24.0,14.4,19.6,5.807,307.471,53,24.0,311.0,143.08771929824562,173.4,173.8,258.08898305084745,282.6,264.8,68.28,41.914518003720865,0.15714285714285714,0.36445643026569574,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,93.638,HARD,25.0,14.4,19.6,5.807,307.471,53,25.0,311.0,145.30357142857142,169.2,178.8,259.48927038626607,279.4,262.6,68.83768115942028,41.25406640086947,0.14782608695652175,0.3554430152755714,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,95.01,HARD,28.0,14.5,19.5,5.807,307.471,53,28.0,310.0,144.43650793650792,180.8,179.8,257.61965811965814,277.8,263.2,65.94166666666666,42.32352431339345,0.17777777777777778,0.38285768398980063,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,93.814,HARD,29.0,14.6,19.7,5.807,307.471,53,29.0,311.0,144.42727272727274,165.0,174.4,258.6929460580913,284.8,266.4,69.48433048433048,40.602310413418735,0.1396011396011396,0.347067486889568,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.947,MEDIUM,4.0,14.5,19.4,5.807,307.471,53,35.0,315.0,144.18965517241378,177.2,169.4,260.8206278026906,280.8,266.2,66.71976401179941,42.147823038994474,0.1592920353982301,0.3664891406340025,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.93,MEDIUM,5.0,14.4,19.3,5.807,307.471,53,36.0,311.0,144.7047619047619,169.6,177.2,259.93305439330544,284.8,264.2,69.82558139534883,41.37341630709832,0.14244186046511628,0.35001186501008863,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.857,MEDIUM,6.0,14.5,19.2,5.807,307.471,53,37.0,309.0,145.74285714285713,182.4,178.0,257.6694214876033,283.6,268.4,70.46109510086455,40.78415710142345,0.16138328530259366,0.36841535377750234,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.517,MEDIUM,7.0,14.5,19.2,5.807,307.471,53,38.0,312.0,142.43396226415095,174.0,163.6,258.2808510638298,284.2,252.6,68.03519061583577,41.795706847946015,0.15835777126099707,0.36561262186953036,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.538,MEDIUM,8.0,14.5,19.2,5.807,307.471,53,39.0,310.0,142.07843137254903,179.6,170.8,259.09016393442624,281.2,267.6,70.39884393063583,41.353021007971314,0.1531791907514451,0.3606817332845404,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.487,MEDIUM,9.0,14.5,19.4,5.807,307.471,53,40.0,313.0,144.03809523809525,175.4,170.6,260.63829787234044,283.0,264.4,71.06764705882352,40.85796117646455,0.16470588235294117,0.3714615579718063,0.0
BOR,Kick Sauber,Japanese Grand Prix,2025,92.154,MEDIUM,10.0,14.5,19.4,5.807,307.471,53,41.0,312.0,139.88541666666666,179.6,164.6,259.80645161290323,283.4,265.0,70.6046511627907,41.19979876815966,0.16569767441860464,0.3723506316375377,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.854,HARD,3.0,14.3,20.4,5.807,307.471,53,11.0,302.0,150.60330578512398,181.0,175.4,254.69135802469137,278.0,258.6,64.16483516483517,43.09807221788898,0.16758241758241757,0.3740091501932793,0.0
STR,Aston Martin,Japanese Grand Prix,2025,95.243,HARD,4.0,14.3,20.4,5.807,307.471,53,12.0,304.0,151.14615384615385,178.4,173.4,254.58771929824562,276.0,258.8,62.71787709497207,43.38655982065975,0.14804469273743018,0.3556413360419821,0.0
STR,Aston Martin,Japanese Grand Prix,2025,95.153,HARD,5.0,14.3,20.4,5.807,307.471,53,13.0,303.0,149.52100840336135,178.4,176.6,252.87336244541484,275.8,256.2,65.37931034482759,41.876651966536954,0.13793103448275862,0.34532409846724,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.586,HARD,6.0,14.3,20.3,5.807,307.471,53,14.0,303.0,147.28947368421052,170.0,165.6,255.62114537444933,277.0,258.0,66.04398826979472,42.420525698269095,0.1466275659824047,0.3542540700952611,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.409,HARD,7.0,14.5,20.1,5.807,307.471,53,15.0,303.0,145.57142857142858,173.8,159.8,256.73061224489794,277.2,257.2,67.9327731092437,41.96408264093242,0.14565826330532214,0.3532583893265094,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.887,HARD,8.0,14.4,20.0,5.807,307.471,53,16.0,307.0,149.5241935483871,173.8,175.2,257.86995515695065,273.6,261.4,64.27089337175792,43.155470253299235,0.1440922190201729,0.35169034038101765,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.657,HARD,9.0,14.4,20.0,5.807,307.471,53,17.0,306.0,146.80645161290323,168.4,167.8,256.5349794238683,278.2,262.0,64.88828337874659,42.503115270541024,0.12806539509536785,0.3346188045308822,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.451,HARD,10.0,14.4,20.1,5.807,307.471,53,18.0,305.0,147.344,181.4,170.4,256.87179487179486,278.8,261.6,64.77994428969359,43.46165122692866,0.14763231197771587,0.3552302246045131,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.057,HARD,11.0,14.4,20.1,5.807,307.471,53,19.0,306.0,151.19130434782608,178.0,179.4,256.7947598253275,275.8,258.4,68.85755813953489,41.24215696615661,0.14244186046511628,0.35001186501008863,0.0
STR,Aston Martin,Japanese Grand Prix,2025,93.651,HARD,12.0,14.4,20.0,5.807,307.471,53,20.0,306.0,150.05217391304348,169.4,180.4,260.09442060085837,274.6,257.8,69.52873563218391,41.05779691768596,0.13218390804597702,0.3391782756601372,0.0
STR,Aston Martin,Japanese Grand Prix,2025,93.625,HARD,13.0,14.4,20.0,5.807,307.471,53,21.0,308.0,146.38053097345133,177.8,173.8,256.85042735042737,278.8,262.4,68.25360230547551,41.197525144434984,0.14697406340057637,0.3545913660787624,0.0
STR,Aston Martin,Japanese Grand Prix,2025,93.772,HARD,14.0,14.5,20.0,5.807,307.471,53,22.0,307.0,145.49107142857142,172.8,167.6,259.9442060085837,277.0,264.6,68.34202898550724,41.810815634364104,0.13333333333333333,0.34042836672083754,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.117,HARD,15.0,14.5,19.7,5.807,307.471,53,23.0,311.0,146.49586776859505,181.4,176.0,259.39285714285717,278.4,260.6,68.04347826086956,41.97003179962913,0.1391304347826087,0.3465852487938523,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.149,HARD,16.0,14.4,19.6,5.807,307.471,53,24.0,312.0,146.03508771929825,177.4,178.2,258.22457627118644,280.2,259.2,67.29142857142857,42.071172956572944,0.13428571428571429,0.34144716216682863,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.743,HARD,17.0,14.4,19.6,5.807,307.471,53,25.0,311.0,144.96521739130435,175.0,177.2,257.3755274261603,277.8,264.8,67.71022727272727,41.82525182203557,0.13920454545454544,0.34665260192017366,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.258,HARD,18.0,14.4,19.6,5.807,307.471,53,26.0,313.0,148.0,172.8,163.2,259.16299559471366,282.2,262.0,64.69295774647887,42.99755387847206,0.13802816901408452,0.3454163937626171,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.015,HARD,19.0,14.5,19.5,5.807,307.471,53,27.0,312.0,143.18803418803418,172.0,172.6,259.7276595744681,278.6,261.0,66.63352272727273,42.23336754941032,0.14204545454545456,0.34959368875273933,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.126,HARD,20.0,14.5,19.5,5.807,307.471,53,28.0,310.0,144.36283185840708,174.0,184.2,257.3497942386831,280.2,263.2,66.45505617977528,42.8801894867475,0.12921348314606743,0.335908185708749,0.0
STR,Aston Martin,Japanese Grand Prix,2025,94.126,HARD,21.0,14.6,19.7,5.807,307.471,53,29.0,309.0,142.9532710280374,168.0,172.8,257.3677685950413,279.2,258.8,67.37535816618912,42.15160882655994,0.1346704871060172,0.34186139855486536,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.363,MEDIUM,3.0,14.6,19.4,5.807,307.471,53,32.0,305.0,148.42857142857142,177.8,177.2,257.82377049180326,279.2,263.4,70.89473684210526,40.42893952484489,0.13157894736842105,0.3385277221672127,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.456,MEDIUM,4.0,14.6,19.4,5.807,307.471,53,33.0,305.0,147.37,172.6,188.2,258.35714285714283,279.4,260.8,70.34615384615384,40.64533216380734,0.1301775147928994,0.3369975184559042,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.869,MEDIUM,5.0,14.5,19.5,5.807,307.471,53,34.0,306.0,146.35849056603774,180.6,178.4,258.2274509803922,277.0,264.2,67.3601108033241,42.68558127607702,0.1329639889196676,0.34000706092282507,0.0
STR,Aston Martin,Japanese Grand Prix,2025,93.04,MEDIUM,6.0,14.4,19.3,5.807,307.471,53,35.0,305.0,143.60194174757282,180.2,172.0,258.4273504273504,279.0,260.2,68.52522255192878,41.94916267143186,0.1394658753709199,0.34694716155262734,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.691,MEDIUM,7.0,14.4,19.3,5.807,307.471,53,36.0,306.0,144.11881188118812,177.6,183.6,257.74074074074076,278.4,256.0,69.18895348837209,41.734085251601215,0.13662790697674418,0.3439544022431297,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.781,MEDIUM,8.0,14.5,19.2,5.807,307.471,53,37.0,305.0,142.23809523809524,177.8,174.6,257.746887966805,277.8,253.2,68.9306358381503,41.94034186933003,0.13872832369942195,0.34616340475221474,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.737,MEDIUM,9.0,14.5,19.2,5.807,307.471,53,38.0,306.0,140.84112149532712,176.6,163.8,259.90871369294604,278.8,263.6,68.3764367816092,42.067110058217345,0.1206896551724138,0.3262353355886273,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.856,MEDIUM,10.0,14.5,19.2,5.807,307.471,53,39.0,307.0,142.4673913043478,175.2,173.4,258.276,279.2,262.6,71.46491228070175,40.94095164795013,0.12280701754385964,0.3286964624210119,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.697,MEDIUM,11.0,14.5,19.4,5.807,307.471,53,40.0,306.0,139.6530612244898,172.2,172.8,259.1551020408163,280.6,259.6,70.17492711370262,40.94895925721505,0.13994169096209913,0.347433357797697,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.567,MEDIUM,12.0,14.5,19.4,5.807,307.471,53,41.0,307.0,140.8846153846154,179.8,169.0,259.7685950413223,276.2,262.6,68.8179190751445,41.43783641397911,0.13872832369942195,0.3461634047522148,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.434,MEDIUM,13.0,14.5,19.4,5.807,307.471,53,42.0,307.0,144.01923076923077,182.6,173.4,256.56066945606693,286.0,264.0,68.23032069970846,41.7912105208432,0.13119533527696792,0.3381070884394921,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.438,MEDIUM,14.0,14.5,19.4,5.807,307.471,53,43.0,306.0,140.09183673469389,180.6,173.2,258.9959183673469,282.6,263.6,68.6472303206997,40.89025087444991,0.15451895043731778,0.3619735363449929,0.0
STR,Aston Martin,Japanese Grand Prix,2025,93.17,MEDIUM,15.0,14.5,19.4,5.807,307.471,53,44.0,306.0,142.0952380952381,174.8,193.2,255.39591836734695,279.0,211.8,65.12285714285714,42.15817252251319,0.13428571428571429,0.34144716216682863,0.0
STR,Aston Martin,Japanese Grand Prix,2025,98.056,MEDIUM,16.0,14.5,19.4,5.807,307.471,53,45.0,307.0,155.13986013986013,186.8,170.4,251.41363636363636,208.4,264.8,62.6831955922865,40.55555385981065,0.1349862258953168,0.34218050764143465,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.685,MEDIUM,17.0,14.5,19.2,5.807,307.471,53,46.0,311.0,143.83333333333334,173.8,179.8,260.0983606557377,281.2,263.8,68.35549132947978,42.169543050194925,0.1416184971098266,0.3491633629602006,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.442,MEDIUM,18.0,14.6,19.2,5.807,307.471,53,47.0,308.0,141.40366972477065,182.2,175.4,260.3539094650206,278.0,263.2,67.82102272727273,42.206037983396314,0.13636363636363635,0.34366279709057557,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.545,MEDIUM,19.0,14.6,19.3,5.807,307.471,53,48.0,310.0,144.4245283018868,186.0,170.0,259.63900414937757,280.8,260.8,68.95389048991355,41.295609300954816,0.13256484149855907,0.33959350611598177,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.374,MEDIUM,20.0,14.6,19.4,5.807,307.471,53,49.0,309.0,142.52293577981652,178.6,183.4,260.53941908713693,283.4,266.2,67.59142857142857,42.22455233987574,0.11428571428571428,0.31861345124454216,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.217,MEDIUM,21.0,14.6,19.3,5.807,307.471,53,50.0,308.0,141.98019801980197,186.6,176.8,260.1111111111111,281.2,262.8,69.56976744186046,41.90487372523948,0.11627906976744186,0.3210262207818122,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.146,MEDIUM,22.0,14.7,19.2,5.807,307.471,53,51.0,310.0,141.78787878787878,180.2,170.0,260.344262295082,280.2,266.2,70.60349854227405,40.500959334596736,0.13702623906705538,0.3443774226789827,0.0
STR,Aston Martin,Japanese Grand Prix,2025,92.052,MEDIUM,23.0,14.6,19.1,5.807,307.471,53,52.0,311.0,138.75510204081633,181.6,170.2,258.9715447154472,280.8,263.4,71.7296511627907,40.42384257185924,0.1308139534883721,0.33768795476024205,0.0
PIA,McLaren,Bahrain Grand Prix,2025,97.492,SOFT,5.0,27.1,31.8,5.412,308.238,57,2.0,293.0,137.8314606741573,148.0,169.6,249.90575916230367,279.0,273.0,62.63143631436314,42.51099203565247,0.1842818428184282,0.38824029806863286,0.008130081300813009
